analysis_id,scope,batch_id,evidence_id,corpus,text,source_file,doc_id,chunk_id,country,heading_context,native_topic,topic_code,topic_space,causal_hint
global__batch_02,global,2,clean_sentence_005201,policy,"All pupils learn differently, with different baselines, strengths and interests.",markdown/cleaned/policy/usa/AI-Policy-April-2025-v2.md,policy_ai_policy_april_2025_v2,policy_ai_policy_april_2025_v2_chunk_0008,usa,Personalised education and enhanced teaching through adaptive learning and assessment.,0.0,P0,policy,False
global__batch_02,global,2,clean_sentence_007069,policy,(2024) identified a key theme in higher education policies-'Support for Diverse Educational Needs and Equity.,markdown/cleaned/policy/australia/AI systems in teaching and learning_ Principles and practical exa.md,policy_ai_systems_in_teaching_and_learning_principles_and_practical_exa,policy_ai_systems_in_teaching_and_learning_principles_and_practical_exa_chunk_0028,australia,Justice and fairness,6.0,P6,policy,True
global__batch_02,global,2,clean_sentence_015383,sentiment,"Yet, this is not the only use of the technology, since similar optimisations are applied across education, employment and many other fields that affect young people's everyday lives.",markdown/cleaned/sentiment/051024_Insights into AI and the youth sector.md,sentiment_original_051024_insights_into_ai_and_the_youth_sector,sentiment_original_051024_insights_into_ai_and_the_youth_sector_chunk_0019,other,Young people and AI,0.0,S0,sentiment,True
global__batch_02,global,2,clean_sentence_004772,policy,Awareness : Ensure that users are aware of the AI tools and their potential benefits for K-12 education.,markdown/cleaned/policy/australia/ai-in-australian-education-snapshot-principles-policy-and-practice_august-2023.md,policy_ai_in_australian_education_snapshot_principles_policy_and_practice_august_2023,policy_ai_in_australian_education_snapshot_principles_policy_and_practice_august_2023_chunk_0095,australia,COSN - Education Response to Artificial Intelligence &amp; Generative AI,6.0,P6,policy,True
global__batch_02,global,2,clean_sentence_003967,policy,"Teachers can use and adapt this rubric to carefully plan and scaffold assignments, ensuring that students not only engage with AI as a subject matter but also apply AI tools to facilitate their learning process.",markdown/cleaned/policy/usa/ai-guidance_classroom-considerations.md,policy_ai_guidance_classroom_considerations,policy_ai_guidance_classroom_considerations_chunk_0006,usa,Example AI Assignment Scaffolding Matrix for Educators,7.0,P7,policy,True
global__batch_02,global,2,clean_sentence_019050,sentiment,ONLINE SAFETY MEASURES: The YAP talked about measures that AI platforms and tech companies could take to protect children's rights.,markdown/cleaned/sentiment/OCO-AI-and-Us-Young-peoples-views-and-understanding-of-Artificial-Intelligence.md,sentiment_original_oco_ai_and_us_young_peoples_views_and_understanding_of_artificial_intelligence,sentiment_original_oco_ai_and_us_young_peoples_views_and_understanding_of_artificial_intelligence_chunk_0016,other,2. ONLINE SAFETY MEASURES:,0.0,S0,sentiment,True
global__batch_02,global,2,clean_sentence_018632,sentiment,""" According to these studies, women's lack of self-confidence could be partly responsible for this situation: women who don't use artificial intelligence more often than men indicate their need for training to use this new technology .",markdown/cleaned/sentiment/How do the French relate to artificial intelligence_ - Labo.md,sentiment_original_how_do_the_french_relate_to_artificial_intelligence_labo,sentiment_original_how_do_the_french_relate_to_artificial_intelligence_labo_chunk_0002,france,Utilisation personnelle des outils d'IA dans le cadre de la vie privée (par genre),6.0,S6,sentiment,True
global__batch_02,global,2,clean_sentence_013097,policy,IA et éducation : Guide pour les décideurs politiques .,markdown/cleaned/policy/france/MEN_DNE_brochure_IA_2024_UK_web.md,policy_men_dne_brochure_ia_2024_uk_web,policy_men_dne_brochure_ia_2024_uk_web_chunk_0060,france,Références,2.0,P2,policy,False
global__batch_02,global,2,clean_sentence_014386,policy,Copyright licence: This work has been generated using artificial intelligence.,"markdown/cleaned/policy/australia/POLICY TITLE: Artificial Intelligence (AI) Usage Policy for Staff, Teachers and Students.md",policy_policy_title_artificial_intelligence_ai_usage_policy_for_staff_teachers_and_students,policy_policy_title_artificial_intelligence_ai_usage_policy_for_staff_teachers_and_students_chunk_0004,australia,3.2 Employee use of AI,6.0,P6,policy,True
global__batch_02,global,2,clean_sentence_016619,sentiment,The teachers were also positive about the engagement and motivation they felt as a result of participating in the learning days.,markdown/cleaned/sentiment/AI4T_WP3_D3.3_NR_Ireland.md,sentiment_original_ai4t_wp3_d3_3_nr_ireland,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0044,ireland,a) Learning days,7.0,S7,sentiment,True
global__batch_02,global,2,clean_sentence_000416,policy,Our Board is committed to preserving that human connection while embracing new and improved technologies.,markdown/cleaned/policy/ireland/2026-01-20_opening-statement-graham-long-chief-executive-et-al-citizens-information-board_en.md,policy_2026_01_20_opening_statement_graham_long_chief_executive_et_al_citizens_information_board_en,policy_2026_01_20_opening_statement_graham_long_chief_executive_et_al_citizens_information_board_en_chunk_0001,ireland,Meeting of 20 January 2026,8.0,P8,policy,True
global__batch_02,global,2,clean_sentence_017611,sentiment,"Accordingly, an inclusive ethical approach must move beyond these traditional pillars to incorporate the insights of diverse religious and philosophical worldviews (e.g., Islamic Ethics, which includes a requirement for absolute impartiality, even if a decision goes against oneself).",markdown/cleaned/sentiment/artificial intelligence in classrooms-QA0126065ENN.md,sentiment_original_artificial_intelligence_in_classrooms_qa0126065enn,sentiment_original_artificial_intelligence_in_classrooms_qa0126065enn_chunk_0006,other,Normative Ethics,3.0,S3,sentiment,True
global__batch_02,global,2,clean_sentence_018721,sentiment,"For example, AI can be used to analyze large datasets in healthcare to improve diagnosis and treatment outcomes (Kurhayadi, 2022).",markdown/cleaned/sentiment/Irfan_2023_Sentiments.md,sentiment_original_irfan_2023_sentiments,sentiment_original_irfan_2023_sentiments_chunk_0008,other,The Impact of AI,,nan,nan,True
global__batch_02,global,2,clean_sentence_009505,policy,Australian Framework for Generative AI in schools Education ministers across Australia have prioritised addressing the risks and opportunities of generative AI in education.,markdown/cleaned/policy/australia/generative-artificial-intelligence-in-schools-information-for-students-and-parents.md,policy_generative_artificial_intelligence_in_schools_information_for_students_and_parents,policy_generative_artificial_intelligence_in_schools_information_for_students_and_parents_chunk_0004,australia,,,nan,nan,True
global__batch_02,global,2,clean_sentence_007439,policy,Generative AI Generative AI can understand instructions and produce or deliver meaningful content.,markdown/cleaned/policy/australia/brisbanesde-ai-usage-policy.md,policy_brisbanesde_ai_usage_policy,policy_brisbanesde_ai_usage_policy_chunk_0001,australia,2. Parental consent for AI use by students,0.0,P0,policy,True
global__batch_02,global,2,clean_sentence_018923,sentiment,"Les données révèlent une tension fascinante entre la perception macro-sociale de l'IA et les stratégies individuelles d'adaptation : Au niveau collectif, l'équilibre reste précaire : seulement 53% voient l'arrivée de l'IA dans le monde du travail comme une opportunité (contre 47% qui y voient une menace), et 60% anticipent un impact positif sur la société (contre 40% qui restent pessimistes).","markdown/cleaned/sentiment/Les jeunes Français face à l’IA générative _ usages, perceptions et appétence pour les formations dédiées - Ifop Group.md",sentiment_original_les_jeunes_fran_ais_face_l_ia_g_n_rative_usages_perceptions_et_app_tence_pour_les_formations_d_di_es_ifop_group,sentiment_original_les_jeunes_fran_ais_face_l_ia_g_n_rative_usages_perceptions_et_app_tence_pour_les_formations_d_di_es_ifop_group_chunk_0003,france,3) Les données révèlent une tension fascinante entre la perception macro-sociale de l'IA et les stratégies individuelles d'adaptation :,8.0,S8,sentiment,True
global__batch_02,global,2,clean_sentence_008859,policy,"For example, a recommendation from #58 pointed out 'the need for a diverse range of interested parties and stakeholders to be included in future decisions and actions related to the use of generative AI' .",markdown/cleaned/policy/australia/Generative_AI_in_the_Australian_education_system_An_open_data_set_of_stakeholder_recommendations_and_emerging_analysis _from_a_public_inquiry.md,policy_generative_ai_in_the_australian_education_system_an_open_data_set_of_stakeholder_recommendations_and_emerging_analysis_from_a_public_inquiry,policy_generative_ai_in_the_australian_education_system_an_open_data_set_of_stakeholder_recommendations_and_emerging_analysis_from_a_public_inquiry_chunk_0044,australia,Stakeholder engagement,8.0,P8,policy,True
global__batch_02,global,2,clean_sentence_017515,sentiment,"It aimed to explore the issues, roles, and possible contributions of the youth sector in ensuring that Artificial Intelligence (AI) is responsibly used in democratic societies, and that young people have a say in this process.",markdown/cleaned/sentiment/AI_views of youth workers.md,sentiment_original_ai_views_of_youth_workers,sentiment_original_ai_views_of_youth_workers_chunk_0033,other,4.2 Case study: Seminar on Artificial Intelligence and its impact on young people,4.0,S4,sentiment,True
global__batch_02,global,2,clean_sentence_017817,sentiment,"Reduced critical thinking Significant concerns focus on the potential consequences of AI-assisted learning for students' research, writing and argumentation skills, as generative AI's capability in data analysis and automation could reduce students' cognitive skills, in particular their critical thinking and problem solving.",markdown/cleaned/sentiment/EPRS_ATA(2025)769494_EN.md,sentiment_original_eprs_ata_2025_769494_en,sentiment_original_eprs_ata_2025_769494_en_chunk_0005,other,Digital divides and AI literacy,3.0,S3,sentiment,True
global__batch_02,global,2,clean_sentence_017703,sentiment,"At its core, the ethical use of AI depends on the protection of the human dignity and agency of children.",markdown/cleaned/sentiment/artificial intelligence in classrooms-QA0126065ENN.md,sentiment_original_artificial_intelligence_in_classrooms_qa0126065enn,sentiment_original_artificial_intelligence_in_classrooms_qa0126065enn_chunk_0018,other,Child rights,3.0,S3,sentiment,True
global__batch_02,global,2,clean_sentence_000825,policy,Training and Literacy on the Use of AI by some large multinational corporations (MNCs) in Ireland in the area of improving STEM education and bringing familiarity with AI to schools and to teachers.,markdown/cleaned/policy/ireland/ai-advisory-council-ai-on-education-paper.md,policy_ai_advisory_council_ai_on_education_paper,policy_ai_advisory_council_ai_on_education_paper_chunk_0008,ireland,Training and Literacy on the Use of AI,,nan,nan,True
